User id,organization,organization type
4282,O9272,U
553995,O7423,U
435642,O2298,C
26465,O159,G
702654,O8468,U
205538,O6894,U
884981,O2450,C
832674,O7633,G
930070,O2731,U
209929,O7998,U
186003,O1589,C
62423,O9538,G
334327,O8673,U
761474,O7820,U
179671,O2150,C
209708,O2057,G
980965,O5045,U
715392,O8240,U
40995,O9204,C
926515,O9121,G
250589,O2934,U
241553,O5457,U
833804,O1019,C
283370,O9653,G
212991,O4129,U
744945,O1352,U
534695,O8240,C
362277,O773,G
723750,O4358,U
176596,O9096,U
284627,O880,C
81439,O674,G
480355,O9505,U
271118,O5418,U
85246,O6994,C
322870,O8162,G
340266,O6282,U
231875,O214,U
314416,O7906,C
993657,O802,G
421460,O3257,U
926247,O1243,U
400589,O8409,C
276130,O2445,G
171609,O7969,U
766379,O5155,U
777593,O9806,C
423478,O6899,G
589099,O2006,U
966624,O4911,U
169971,O9208,C
538675,O9654,G
196768,O3919,U
50810,O415,U
436313,O7409,C
82486,O6557,G
392271,O4937,U
590751,O9202,U
219473,O7273,C
525221,O2662,G
440481,O5948,U
934515,O4904,U
265327,O4531,C
455729,O9020,G
423980,O4889,U
569769,O5432,U
779934,O6579,C
83754,O1695,G
858888,O7231,U
324405,O2960,U
225335,O2123,C
808411,O6348,G
829172,O5804,U
626384,O4106,U
385126,O9256,C
266593,O5376,G
564158,O9486,U
145959,O3888,U
613574,O9006,C
510465,O4325,G
597993,O5602,U
918964,O5168,U
859725,O2975,C
666423,O3255,G
262729,O7622,U
577351,O6901,U
285607,O5758,C
774331,O6371,G
930439,O3053,U
336209,O5410,U
481000,O2563,C
298561,O944,G
742309,O8764,U
20765,O5420,U
48220,O4423,C
737187,O3043,G
616937,O8444,U
398849,O5646,U
279900,O2800,C
921605,O3355,G
930023,O6716,U
900796,O4590,U
164335,O8866,C
424235,O4271,G
104486,O242,U
584749,O9195,U
521408,O9472,C
500311,O102,G
752687,O2424,U
270795,O8265,U
283674,O2710,C
593730,O474,G
676959,O3442,U
472237,O1374,U
220563,O3408,C
197571,O973,G
72639,O8314,U
298524,O3825,U
726631,O1855,C
259440,O918,G
571187,O9915,U
301680,O6509,U
380151,O8999,C
899167,O7869,G
200474,O1359,U
811892,O9206,U
641422,O1413,C
67332,O1037,G
793010,O9826,U
550734,O2735,U
525799,O2746,C
238972,O1917,G
85722,O3400,U
478694,O8757,U
964017,O5756,C
835182,O4287,G
117874,O698,U
456162,O5912,U
530647,O1895,C
557002,O8999,G
594584,O3609,U
95897,O244,U
543947,O2262,C
339935,O7213,G
209869,O7816,U
681748,O5362,U
731471,O9442,C
850221,O3208,G
650998,O4546,U
282661,O1242,U
168541,O1798,C
231254,O241,G
624429,O2881,U
761043,O7517,U
128297,O3981,C
678773,O125,G
455723,O8669,U
293265,O3290,U
526195,O664,C
52251,O9570,G
374000,O5289,U
595311,O4200,U
765149,O9319,C
159256,O7685,G
912635,O7367,U
441013,O7046,U
281931,O1982,C
519209,O2536,G
516499,O6271,U
736588,O3299,U
305175,O1676,C
198558,O4395,G
99341,O7588,U
944615,O5887,U
121271,O3574,C
614291,O473,G
120174,O4540,U
366338,O1033,U
98282,O4757,C
961920,O3535,G
756645,O9722,U
666509,O3418,U
984354,O1657,C
810315,O6868,G
202742,O9604,U
882153,O9436,U
106476,O7283,C
934266,O7493,G
949807,O1861,U
736119,O8621,U
836441,O5014,C
891668,O7616,G
104403,O1755,U
257157,O6,U
967437,O8879,C
677470,O6580,G
541792,O9708,U
655375,O9821,U
184076,O9763,C
799399,O4335,G
988646,O4014,U
271056,O3735,U
115576,O3203,C
899257,O3512,G
356759,O2612,U
346797,O2733,U
347900,O8870,C
823931,O1368,G
959610,O1238,U
222362,O1461,U
468965,O4608,C
504012,O2253,G
850705,O9061,U
832423,O8044,U
472028,O4680,C
226478,O6036,G
112360,O8562,U
670351,O7114,U
491574,O8029,C
836945,O4801,G
731270,O8946,U
339268,O2175,U
697032,O1121,C
176390,O5871,G
204463,O7197,U
551747,O3781,U
520187,O2355,C
554213,O4840,G
327587,O1464,U
781079,O5351,U
309740,O38,C
599721,O2570,G
493318,O4586,U
843113,O6408,U
275323,O6923,C
486691,O3354,G
756117,O417,U
770364,O1315,U
772967,O3098,C
633558,O8429,G
782677,O7390,U
799789,O8267,U
595314,O465,C
554634,O3679,G
385187,O5226,U
671521,O6066,U
819333,O6213,C
832120,O3705,G
443296,O2025,U
307275,O7404,U
267128,O6949,C
953519,O1558,G
650886,O4191,U
130320,O1320,U
25275,O6179,C
458192,O8973,G
500858,O3747,U
193569,O853,U
483443,O2794,C
689157,O4260,G
120524,O1190,U
44992,O3291,U
591114,O2463,C
10695,O1593,G
417304,O2580,U
676574,O9300,U
581310,O9496,C
483910,O3295,G
315615,O2196,U
473175,O4573,U
573059,O889,C
759535,O398,G
485809,O4613,U
757451,O7311,U
485359,O9519,C
279620,O603,G
811105,O8238,U
54592,O1994,U
746668,O8343,C
610255,O7809,G
395747,O9545,U
570402,O5667,U
469732,O3542,C
192450,O6602,G
962493,O2950,U
915762,O6955,U
673485,O3008,C
63927,O617,G
402037,O1375,U
78654,O5078,U
326982,O3404,C
158527,O1018,G
431042,O5189,U
259705,O7048,U
714800,O1808,C
151777,O3016,G
671590,O1281,U
290852,O6523,U
233281,O1765,C
891394,O9413,G
65240,O1189,U
682029,O7481,U
11791,O2352,C
797260,O6907,G
574478,O8055,U
152234,O6222,U
696378,O441,C
985293,O6618,G
227313,O8504,U
947350,O1024,U
473544,O1309,C
111438,O6789,G
177112,O7271,U
447560,O8657,U
953977,O5954,C
616425,O6527,G
265760,O2116,U
286868,O3753,U
477586,O6869,C
571072,O8614,G
361279,O1335,U
584264,O6671,U
626196,O6590,C
508542,O6886,G
673273,O2316,U
913237,O1283,U
193436,O9229,C
330659,O5797,G
665456,O8319,U
704902,O4643,U
739682,O9456,C
168922,O9006,G
624055,O2806,U
37774,O1935,U
808340,O7958,C
817764,O9148,G
215304,O847,U
982259,O6915,U
158324,O8830,C
474916,O2284,G
13907,O8664,U
117709,O194,U
735254,O2942,C
488697,O9256,G
232477,O1774,U
296287,O7446,U
557930,O5885,C
383349,O5944,G
429276,O6437,U
224851,O2459,U
972085,O8527,C
466183,O2686,G
185763,O9924,U
655318,O4069,U
729258,O6057,C
674185,O7050,G
14568,O562,U
945420,O3081,U
506498,O1520,C
947335,O92,G
826761,O728,U
518609,O9482,U
347111,O7413,C
402128,O2696,G
884193,O6834,U
205576,O8398,U
421594,O4607,C
849301,O5631,G
280186,O7,U
465248,O8776,U
318139,O243,C
253222,O6584,G
443172,O539,U
539611,O1777,U
798324,O2624,C
97272,O1542,G
453909,O6502,U
132069,O789,U
714518,O6462,C
670961,O9229,G
571742,O4792,U
569818,O6926,U
170842,O1470,C
633400,O8075,G
790650,O5790,U
411203,O8927,U
595269,O9000,C
81766,O8867,G
722191,O533,U
183056,O5455,U
550923,O4558,C
283400,O1732,G
101882,O8170,U
732316,O2694,U
115567,O138,C
985260,O9707,G
561342,O7276,U
555782,O8723,U
434717,O7911,C
637466,O63,G
248093,O3668,U
270740,O2128,U
879977,O1149,C
280342,O907,G
348277,O7044,U
454465,O3107,U
789308,O8016,C
106588,O6640,G
200525,O4269,U
987460,O8127,U
775345,O5615,C
97550,O4806,G
928352,O8727,U
668026,O2255,U
564007,O8939,C
64085,O4425,G
596044,O5923,U
440195,O4112,U
105058,O176,C
232703,O5259,G
699843,O3161,U
332562,O6318,U
357189,O1647,C
159142,O4936,G
277724,O6201,U
472315,O2982,U
376455,O8687,C
973805,O5633,G
154416,O9064,U
548202,O1127,U
177941,O5363,C
867140,O1302,G
157880,O8910,U
680447,O7718,U
179626,O4012,C
583932,O9861,G
1082,O1138,U
386205,O9003,U
664555,O8060,C
704580,O2313,G
831239,O8401,U
536814,O41,U
628452,O9411,C
447104,O1097,G
554821,O6320,U
830212,O148,U
71333,O2088,C
53036,O9218,G
384525,O3512,U
76632,O6811,U
153811,O4019,C
558396,O6568,G
408189,O5601,U
341004,O8071,U
822137,O7815,C
334107,O2862,G
604646,O4155,U
365137,O3479,U
616091,O6291,C
366332,O4180,G
186880,O3110,U
904935,O2787,U
150542,O9718,C
346781,O8288,G
809205,O8731,U
294230,O8732,U
96207,O4755,C
348753,O104,G
662672,O699,U
272265,O1197,U
987270,O7890,C
983331,O7502,G
525271,O3814,U
299070,O4377,U
796017,O4685,C
608773,O1180,G
399089,O7562,U
779673,O9939,U
491000,O9253,C
963567,O8503,G
195435,O130,U
360380,O2775,U
906,O1940,C
249462,O4872,G
916329,O6138,U
139547,O3961,U
514443,O7804,C
977029,O5358,G
295839,O1243,U
790518,O3639,U
603228,O9306,C
472016,O7203,G
294929,O4954,U
117910,O1572,U
282355,O1932,C
413165,O2564,G
146012,O5312,U
294889,O68,U
504922,O7393,C
428749,O7604,G
138679,O2022,U
913694,O3557,U
311595,O9793,C
776010,O9886,G
32594,O8360,U
91519,O9690,U
251684,O2656,C
305689,O9174,G
141030,O45,U
244342,O1946,U
966164,O1753,C
792392,O7123,G
105402,O7104,U
278237,O3679,U
475720,O6324,C
869002,O2880,G
235351,O2979,U
385314,O7091,U
113401,O233,C
142908,O7175,G
891827,O9047,U
58152,O3112,U
457990,O9645,C
974004,O5327,G
479875,O8534,U
44602,O7495,U
71003,O4025,C
290137,O8455,G
768316,O2590,U
368069,O4170,U
385794,O1494,C
690558,O1132,G
839671,O118,U
440041,O3437,U
436030,O6069,C
733910,O1539,G
249854,O1773,U
230346,O7793,U
634580,O575,C
785051,O7781,G
901932,O7723,U
117530,O75,U
167578,O7885,C
475733,O4013,G
19824,O5829,U
28276,O5564,U
939118,O7017,C
850298,O9871,G
203748,O2419,U
317966,O7968,U
431137,O4578,C
988497,O9793,G
100438,O5423,U
45988,O9127,U
124344,O7337,C
997348,O1515,G
320041,O2238,U
413387,O7092,U
163282,O6113,C
427286,O8184,G
836980,O3387,U
239107,O6032,U
122398,O8145,C
598699,O1761,G
503084,O6433,U
92188,O9521,U
819162,O2002,C
3105,O3183,G
60772,O2990,U
