User id,Interest,Interest level
159673,I5513,4
855223,I9428,2
342789,I2122,2
954081,I7339,9
768449,I6532,5
606906,I5445,2
51620,I5636,9
866261,I3120,10
716771,I8692,9
666053,I6514,4
887811,I6343,8
981728,I8889,1
952712,I256,7
102191,I3630,5
732613,I4783,7
271246,I4631,9
84187,I5742,3
286466,I7513,4
408719,I5705,1
282168,I2387,1
326869,I9549,3
35918,I4796,10
739317,I2770,6
119092,I7308,2
544313,I207,8
833333,I2768,4
336327,I5218,7
350257,I6881,7
561744,I2746,7
529799,I6468,7
982154,I390,8
19316,I5424,6
243300,I4460,4
845964,I3675,3
939297,I5008,1
533858,I1094,7
281078,I34,2
772634,I239,8
492555,I9829,4
942903,I880,3
868568,I7508,6
903961,I133,9
450062,I7092,4
375426,I1179,4
301332,I4296,1
843723,I1117,2
475822,I8943,10
420109,I8956,4
675888,I7013,10
733869,I613,5
186320,I8660,5
146589,I5041,1
956347,I751,3
139720,I5456,3
376896,I2962,3
167178,I7025,3
53589,I7321,9
186105,I5993,7
963132,I3762,9
908176,I95,5
809630,I9325,7
849976,I31,7
151689,I9702,6
18194,I4377,10
221206,I5270,4
144486,I2683,5
509854,I8454,4
328574,I7420,9
143641,I9507,4
963371,I1675,8
261885,I2629,9
125732,I5784,5
328795,I3504,3
858839,I5434,2
258695,I912,5
44847,I1864,4
920061,I5343,2
948910,I555,3
185763,I3056,5
703251,I7863,4
158587,I9290,7
673579,I8101,1
330063,I1209,10
160845,I1075,3
11684,I4161,1
442003,I7144,9
627753,I5789,7
326592,I5896,5
827826,I4822,6
545143,I1697,2
497496,I6075,10
986727,I9956,9
426804,I9739,3
505643,I4274,1
531937,I855,7
974880,I9923,8
265672,I5242,6
770968,I1944,1
739377,I3341,6
989171,I7146,7
272715,I6665,9
689347,I1507,5
685488,I9455,10
924878,I4367,4
101605,I5966,1
663619,I942,4
943154,I742,9
365589,I6531,2
176953,I4461,7
467498,I9358,2
540844,I257,9
407434,I6553,5
73190,I2362,7
561472,I689,1
595772,I4559,3
560352,I2579,5
611593,I5728,3
659544,I1664,2
81535,I8823,2
290366,I2508,9
869862,I3160,10
38776,I9091,3
227828,I7865,5
157125,I8655,5
743351,I7299,10
112775,I9246,4
403115,I9267,6
835946,I8095,7
895808,I5074,3
764440,I9740,4
549427,I3364,5
87555,I3063,10
962418,I3470,8
97639,I9411,8
474264,I538,3
849079,I8145,4
696430,I9508,4
247048,I1013,10
439532,I8091,3
912424,I2675,8
460933,I6618,10
576254,I5950,2
664419,I3548,4
45557,I8263,1
16101,I559,3
793229,I7928,7
482162,I6587,6
653455,I5318,1
869807,I6337,3
997838,I4044,4
983793,I5000,8
94518,I6384,5
858273,I4909,4
847720,I2130,10
896091,I9817,5
560470,I7429,2
68569,I6925,4
105063,I3944,6
232553,I3901,5
31152,I2563,10
433477,I8841,4
219669,I2455,10
735212,I1828,5
2078,I9815,9
339251,I3165,5
849774,I9461,7
511108,I2402,6
996419,I2121,4
740746,I8611,6
131837,I9833,8
2945,I5117,3
625460,I4272,3
633800,I2852,5
960252,I8374,3
950200,I185,2
457091,I4541,8
845729,I362,1
278847,I6055,2
206310,I5264,3
885721,I7032,10
632495,I8048,4
456940,I4443,10
600521,I137,4
731049,I8484,9
484718,I4322,6
757957,I4579,3
967279,I2371,7
91384,I288,7
769362,I8088,7
13066,I2945,3
155374,I5096,4
240310,I775,3
720580,I6690,9
679000,I9946,10
808516,I5268,9
555992,I4623,8
263900,I26,5
884195,I3942,3
973297,I5431,8
308838,I9721,6
516709,I1379,9
446902,I4173,5
985686,I7125,2
378626,I5009,10
460365,I6413,10
705503,I6000,10
713811,I8775,5
522079,I6577,4
413437,I3150,1
273143,I5562,4
849240,I2617,10
933268,I1834,6
528716,I7098,2
989822,I5319,5
26624,I5792,5
748638,I6824,7
122862,I9087,5
186945,I7342,10
230942,I1904,2
654173,I2992,4
992663,I6278,2
281761,I8036,8
337574,I417,4
665182,I9108,3
574332,I4668,3
135247,I4324,4
860988,I2629,10
943876,I573,1
367565,I7816,9
509405,I1823,9
664185,I9568,4
761553,I9343,9
101889,I3991,10
129569,I1212,6
422637,I8457,3
389530,I3360,6
807224,I1213,7
641014,I802,6
395093,I7733,6
100926,I1583,2
343048,I4383,8
699485,I5918,3
983210,I2140,4
264955,I8535,9
729712,I4632,3
695777,I8028,1
426986,I6786,8
332914,I6281,10
278933,I8595,9
545468,I9533,9
80624,I3724,4
693168,I1166,5
344210,I6771,5
450436,I738,9
436701,I3792,2
67441,I3375,6
265234,I1018,1
969841,I1612,8
834957,I5906,7
583644,I2944,10
32870,I6,5
936166,I2609,1
180276,I1549,1
770707,I5874,10
603284,I1881,4
25472,I2131,4
999794,I2617,4
292075,I4250,4
549138,I9217,4
313400,I9101,5
997705,I8111,6
350849,I2358,7
430322,I679,3
524373,I8549,6
410446,I3020,1
959487,I8002,2
714324,I2817,6
116266,I2111,9
380005,I8518,10
616722,I6607,3
198596,I3678,3
444910,I4876,3
319734,I6411,5
963971,I5990,3
201815,I6315,7
638652,I4847,5
924991,I2805,8
612076,I2392,7
816262,I9237,4
172540,I4994,2
364186,I263,4
924212,I9701,6
543340,I2010,5
204242,I1784,6
362896,I9926,7
137959,I3036,8
77530,I5297,8
265220,I5260,3
835586,I1166,6
460677,I6513,7
911779,I2069,7
610980,I5418,9
584656,I1211,1
562039,I6476,2
214933,I8275,2
882366,I6928,10
33001,I9524,6
12087,I5663,1
927531,I6482,6
656021,I1264,3
549403,I2664,7
263164,I5498,9
665875,I3479,8
739819,I5593,9
497657,I8512,8
937924,I6289,7
144757,I7292,10
434613,I7689,2
386689,I7077,5
546618,I335,2
157390,I2425,6
454264,I4352,8
197186,I5552,1
786895,I9607,3
388366,I2848,10
996791,I1998,1
290005,I8371,4
865129,I142,3
463638,I1169,10
540356,I2842,3
124681,I5170,9
801656,I2647,2
938830,I5162,7
450347,I3612,1
623205,I2252,3
98066,I1899,9
225592,I5728,1
479772,I3673,8
590295,I8741,9
796812,I4082,6
185808,I110,10
154024,I3461,9
149805,I8741,4
715600,I9506,1
939592,I7661,6
742859,I8278,1
954475,I5374,2
109069,I6663,4
374478,I6161,10
65389,I6648,2
29587,I9276,10
691908,I9111,8
637628,I5761,4
221183,I2817,6
332725,I1893,7
52295,I5272,6
775265,I1690,5
686962,I663,7
67342,I8255,10
510940,I692,10
998896,I2193,9
317538,I7857,8
168819,I889,10
334514,I7485,5
562317,I2554,2
402705,I2130,2
708800,I1838,5
500660,I705,7
864035,I8915,2
985850,I9397,8
454957,I9632,6
528251,I1382,8
80094,I261,3
303978,I2104,7
979248,I7299,5
473059,I8349,4
206980,I9298,1
864912,I3852,4
314686,I8527,8
938691,I6084,5
954277,I2914,7
291548,I3740,3
931201,I3859,4
227677,I2616,6
288138,I8984,9
923369,I313,4
350766,I6420,7
783816,I6651,8
230057,I996,3
912557,I132,7
429735,I4794,7
981764,I8012,10
101600,I165,2
96591,I2401,5
966928,I303,2
197755,I6725,4
253564,I6747,2
420858,I8628,6
326688,I2139,5
515080,I1637,3
732373,I9952,3
16201,I5034,1
136186,I1056,1
774556,I9740,5
630012,I9837,3
565461,I1934,4
305622,I8991,10
502044,I7067,5
839759,I8436,8
161253,I6,8
11320,I9672,5
288491,I7837,1
151187,I7160,4
523796,I3184,10
60523,I7491,2
508246,I152,9
617673,I7145,9
826039,I7306,4
456386,I9441,7
435444,I221,10
876945,I4281,10
840043,I6096,9
106908,I3022,2
618146,I8190,7
293635,I3824,10
338841,I2366,9
419301,I3383,2
790689,I2015,5
987164,I2817,3
918669,I9302,8
456610,I9434,9
224684,I3712,4
396803,I4250,8
286691,I7888,6
205186,I4652,3
271980,I2094,2
548265,I7653,1
602938,I2798,10
263186,I1078,5
551225,I397,5
687654,I9360,7
903657,I8043,5
764491,I949,2
689944,I6263,4
394331,I8448,6
150070,I5039,2
110594,I2756,2
76035,I4885,1
729053,I8491,3
778828,I624,1
964914,I7622,10
537492,I6086,8
210222,I7252,5
824889,I698,5
41663,I1974,5
273522,I7897,1
575346,I216,9
890361,I1170,6
454481,I4913,5
57388,I9887,10
55945,I2960,4
4745,I1641,4
814767,I347,2
641076,I9574,6
840670,I8286,7
525523,I102,5
481048,I380,9
843698,I4967,8
853551,I7167,5
564246,I1402,5
857124,I5171,1
21437,I8350,10
181974,I869,9
806772,I3265,3
526749,I2405,2
246604,I5514,2
462134,I1308,6
567117,I1230,4
574333,I6654,9
478213,I7515,7
741415,I3336,10
905958,I1464,4
257216,I7786,2
786162,I4811,8
762279,I3371,5
268734,I510,1
957455,I7901,10
18624,I2754,4
96333,I2309,2
731266,I9312,3
389129,I8102,4
163861,I5765,8
735998,I9894,1
785223,I9454,4
598438,I6894,5
430586,I9108,7
835367,I3968,5
842014,I8890,8
767946,I3303,9
940832,I8337,6
598308,I8439,8
229728,I8836,10
398761,I4932,5
268190,I5143,2
683117,I2689,8
593011,I6758,7
431720,I6010,1
381613,I8036,10
923687,I6916,8
563400,I5150,1
900930,I6391,5
627762,I1402,10
862914,I6716,8
127668,I290,7
246989,I7245,7
586617,I1727,8
484022,I2560,9
568623,I9865,4
442797,I1404,8
709214,I9106,2
217561,I9311,4
340793,I593,1
779935,I9270,9
365753,I6226,5
435581,I3322,8
501939,I1683,6
162152,I5131,3
43944,I3803,2
163276,I4055,10
948138,I1309,2
589921,I7134,9
620204,I7147,3
796444,I8908,4
815506,I266,7
750880,I5589,4
321531,I4753,7
947571,I3558,9
618977,I7055,10
241886,I7989,5
580310,I9886,7
221748,I9275,7
352284,I4236,10
465116,I9744,3
978482,I5488,10
679793,I1568,7
886574,I2149,10
200560,I9710,7
660575,I7500,2
551544,I9216,10
561325,I8573,10
116614,I4715,5
738557,I6017,8
774768,I4502,8
439027,I7503,6
222064,I8984,7
271475,I9143,8
430960,I6205,2
758450,I7347,5
376052,I2775,3
932935,I2996,4
951377,I5435,10
108678,I14,1
167028,I2398,6
822747,I3729,9
752247,I9787,7
